experiment_id,config_id,seed,expected_identity,result_path,result_sha256,config_path,config_sha256,run_kind,qubits,layers,entanglement,loss_id,rng_mode,dataset_hash,verification,optimizer_success,optimizer_status,optimizer_message,nfev,nit,final_loss,train_accuracy,test_accuracy,checkpoint,checkpoint_sha256,initial_checkpoint,initial_checkpoint_sha256,command,revision_head,revision_branch,training_source_sha256,known_maxfun_nonconvergence,audit_passed,audit_issues
M1,author-amplitude-1q-l4,30,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/author-amplitude-1q-l4/seed-30/20260728T115748.700033Z-1a7b7781a1/result.json,c734e27dd303e5a49b4a599f45768781f3fb53f52a1fa1a4b54f2b4a2a582792,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/author-amplitude-1q-l4/seed-30/20260728T115748.700033Z-1a7b7781a1/config.json,60e5cf1c013e20c7227d4bda0bafe6991f688c80eef20e8a932f021462d3c842,optimizer,1,4,n,legacy_amplitude,legacy_exact,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2163,79,-0.8882056883372508,0.91,0.896,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/author-amplitude-1q-l4/seed-30/20260728T115748.700033Z-1a7b7781a1/checkpoint.npz,3c0bd6792cc09dc5a2a29774a441f894233fd2ba56006386f644fc04911965f9,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/author-amplitude-1q-l4/seed-30/20260728T115748.700033Z-1a7b7781a1/initial_checkpoint.npz,02be3149d67d29b140c573cda2daae9444b516e135d847c88d24b6d13e94f566,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m1 --slice reference,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M1,author-weighted-1q-l1,30,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/author-weighted-1q-l1/seed-30/20260728T115412.335325Z-0cad8002af/result.json,91322359169321e9d834f240df4e3f445df3ffb112682c7d874760e52b001fe2,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/author-weighted-1q-l1/seed-30/20260728T115412.335325Z-0cad8002af/config.json,44b273934bd5fafddc659eb488b92e47d9e1424e7b58da2f243d1b8c80e10596,optimizer,1,1,n,weighted_reduced_density,legacy_exact,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,184,19,0.24281558307387233,0.555,0.50325,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/author-weighted-1q-l1/seed-30/20260728T115412.335325Z-0cad8002af/checkpoint.npz,df2afee05a3b9de1ed046abfbfaa5465bc5c6601b16b5c08bc792c6dab70c305,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/author-weighted-1q-l1/seed-30/20260728T115412.335325Z-0cad8002af/initial_checkpoint.npz,fd07aeec8eafa5e1e3b4f3f26837657cf1e11955566a41d6dc400bfc4834badd,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m1 --slice trend,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M1,author-weighted-1q-l2,30,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/author-weighted-1q-l2/seed-30/20260728T115413.629426Z-292364067e/result.json,a080243b66f5c80b9e6d5db61ae19b208a2af7e9d7fb9977118532b7f0c029b6,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/author-weighted-1q-l2/seed-30/20260728T115413.629426Z-292364067e/config.json,ca5aa00bc939b9142814f421e1ea2e287005378faf695a997f52d3ddc2f4fda7,optimizer,1,2,n,weighted_reduced_density,legacy_exact,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,676,36,0.08846327532282242,0.945,0.935,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/author-weighted-1q-l2/seed-30/20260728T115413.629426Z-292364067e/checkpoint.npz,f883b6967a526a24e601c01fa0cb6ba5ca5ab65e9635847b65aca11624ee0c28,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/author-weighted-1q-l2/seed-30/20260728T115413.629426Z-292364067e/initial_checkpoint.npz,de61b00ef83b6569e32a4465ef4ed682dfd708b67e814b4e733881baec4009ed,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m1 --slice trend,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M1,author-weighted-1q-l4,30,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/author-weighted-1q-l4/seed-30/20260728T115417.422036Z-5df5ff9179/result.json,569eeb258df914a6243fa1311985dab532502af5213fe55f42e8d8cfd423665b,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/author-weighted-1q-l4/seed-30/20260728T115417.422036Z-5df5ff9179/config.json,05bd26c7adcea9c6abcf836d9b8b4a5fc636b1bb4925807d71b738f3a1102faf,optimizer,1,4,n,weighted_reduced_density,legacy_exact,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4945,189,0.06738795464176638,0.975,0.9445,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/author-weighted-1q-l4/seed-30/20260728T115417.422036Z-5df5ff9179/checkpoint.npz,0f0a2cf0fbe48c486359da9feb520f73a853783a669df9d024dbe697f5ee44b1,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/author-weighted-1q-l4/seed-30/20260728T115417.422036Z-5df5ff9179/initial_checkpoint.npz,cc7e6a7fc7392a8f57cb1067720e47e24f46d4572646e5bef043b7d4f2a536a1,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m1 --slice trend,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M1,author-weighted-1q-l8,30,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/author-weighted-1q-l8/seed-30/20260728T115453.235299Z-6218b18c66/result.json,b01ed7fc10c70c2882c6bebd2a2677eb65ad8ca01f30d3ebc378aa349208b532,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/author-weighted-1q-l8/seed-30/20260728T115453.235299Z-6218b18c66/config.json,8a123386107b64d2c4b13fceeb8d97e04506a5f3df79664fba9ff981b1e30206,optimizer,1,8,n,weighted_reduced_density,legacy_exact,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,False,1,"STOP: TOTAL NO. OF F,G EVALUATIONS EXCEEDS LIMIT",15007,325,0.025925632967628936,0.995,0.9675,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/author-weighted-1q-l8/seed-30/20260728T115453.235299Z-6218b18c66/checkpoint.npz,0eb7bb5dd0c4dbe95c42329945cc75a9135b2f6fe8abb52b6a4e1163bdabc8bc,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/author-weighted-1q-l8/seed-30/20260728T115453.235299Z-6218b18c66/initial_checkpoint.npz,23960586e49c016fcbcb5a69dc97b68906417b9309c8ac28adf2f99d33aed0a5,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m1 --slice trend,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,True,True,
M2,1q-l2-paper_squared,30,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/1q-l2-paper_squared/seed-30/20260728T120155.302704Z-786eacac22/result.json,c53d4b2f8e067c01cbcc80e8d6b76750b4cd8987b6f495f9084405c3ea68de90,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/1q-l2-paper_squared/seed-30/20260728T120155.302704Z-786eacac22/config.json,ce85611c23c91fd3d6e259aa5d0dc34e56620798f11cb87499e2eb265be9e1a1,optimizer,1,2,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,374,25,0.2611895590362514,0.8,0.79725,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/1q-l2-paper_squared/seed-30/20260728T120155.302704Z-786eacac22/checkpoint.npz,e9f014713394d69c330093755327e9b2715fdd1a673eb100ff05dd13f2191dfb,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/1q-l2-paper_squared/seed-30/20260728T120155.302704Z-786eacac22/initial_checkpoint.npz,addbaccfcc724921ef92d6c4788954cce52fad90de967566ae77089ac30332b8,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m2,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M2,1q-l2-paper_squared,31,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/1q-l2-paper_squared/seed-31/20260728T120200.208096Z-0a7f6d42ab/result.json,9f40f6610c9d408149f786a81dc70f427b6a9b5ab183253f1f5a7c212b94bb5f,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/1q-l2-paper_squared/seed-31/20260728T120200.208096Z-0a7f6d42ab/config.json,0c92df1510b5daf60f11da015078472917469fa0e033c227b90c7fdb14be734c,optimizer,1,2,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,187,13,0.29037128447054633,0.77,0.74575,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/1q-l2-paper_squared/seed-31/20260728T120200.208096Z-0a7f6d42ab/checkpoint.npz,fca9266a39145be5ee8f3a892d537351fdf70aaa8262b7b0cf491004b877edc4,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/1q-l2-paper_squared/seed-31/20260728T120200.208096Z-0a7f6d42ab/initial_checkpoint.npz,087395d22862e92546b84a3e6f02099bcd966c4f447b376154663c3d267e61a2,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m2,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M2,1q-l2-paper_squared,32,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/1q-l2-paper_squared/seed-32/20260728T120210.628323Z-54b0de087e/result.json,72bbaaccc5dd1c1ed9c14938b087cff1573107f1083c74fe7ae5b738aef95ae4,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/1q-l2-paper_squared/seed-32/20260728T120210.628323Z-54b0de087e/config.json,12022e7b98e1fd3f0c4d2162b416aa332587b741d26d21859265bd2c2b41f390,optimizer,1,2,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,242,15,0.26118955906812347,0.8,0.79725,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/1q-l2-paper_squared/seed-32/20260728T120210.628323Z-54b0de087e/checkpoint.npz,d4f471fd293de7023d891b424737f1d68c8bf93401f304e3a65305eb3cb2d6a5,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/1q-l2-paper_squared/seed-32/20260728T120210.628323Z-54b0de087e/initial_checkpoint.npz,000ed62ab317e7442a1d4efa0f187cc48433a6d11231230ede48ba917b04baf1,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m2,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M2,1q-l2-paper_squared,33,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/1q-l2-paper_squared/seed-33/20260728T120220.729583Z-371848ab1e/result.json,20c74bf3b934abc25297ee90232b8dd317c0aace4b3b71d6d5b54d791e436d57,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/1q-l2-paper_squared/seed-33/20260728T120220.729583Z-371848ab1e/config.json,a8db14b43518d6b41c241da3204689547be3fd4e6e12f48816a0196882f7c59e,optimizer,1,2,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,341,21,0.2611895589814967,0.8,0.79725,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/1q-l2-paper_squared/seed-33/20260728T120220.729583Z-371848ab1e/checkpoint.npz,4c3b881277e87deed6c88b235ed08bb6029359ab7bc285735b082bf1581d3cf2,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/1q-l2-paper_squared/seed-33/20260728T120220.729583Z-371848ab1e/initial_checkpoint.npz,7d69ab6bf7a6e07ab1a6aab34c2c5c9e3b74b70250b8aa1a61323accbe9a8f51,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m2,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M2,1q-l2-paper_squared,34,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/1q-l2-paper_squared/seed-34/20260728T120225.143420Z-432afdcd39/result.json,c0cbc637714f41a82ea547c0701fb3f42b995476b2971b4ed44026f1585b6dac,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/1q-l2-paper_squared/seed-34/20260728T120225.143420Z-432afdcd39/config.json,3527dc53f6fe11f5b3dfac01ed5919e1a63262691944bca45601c89d8ab75d46,optimizer,1,2,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,297,21,0.26118955932000626,0.8,0.79725,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/1q-l2-paper_squared/seed-34/20260728T120225.143420Z-432afdcd39/checkpoint.npz,90301f052454a9bbb088cec63aef03a46d8445d9a4e664224fe42c733a23b877,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/1q-l2-paper_squared/seed-34/20260728T120225.143420Z-432afdcd39/initial_checkpoint.npz,907e821ebeeab38bee7940dd784efff3424bc7be1df632b497027bef10ea9660,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m2,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M2,2q-l2-cz-paper_squared,30,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-cz-paper_squared/seed-30/20260728T120158.583074Z-0542316714/result.json,0c7b156d0bebd305a9af84566a6d972ad3a952a033d60527663994fb66ee1eb7,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-cz-paper_squared/seed-30/20260728T120158.583074Z-0542316714/config.json,b29edc4847f1ec8026db5c4a70982466988c39576e54ee78bf9383da258c1fdb,optimizer,2,2,y,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,252,10,0.49000000013197537,0.51,0.516,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-cz-paper_squared/seed-30/20260728T120158.583074Z-0542316714/checkpoint.npz,b52b7491c5f709b215fec0eabd0eb4a1c6a8d29f7de19fc611e230c737f4fb1e,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-cz-paper_squared/seed-30/20260728T120158.583074Z-0542316714/initial_checkpoint.npz,96da851a5a661cd7885728a96ef2594fe944e6981e211940b75f663bde44a6e4,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m2,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M2,2q-l2-cz-paper_squared,31,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-cz-paper_squared/seed-31/20260728T120202.831674Z-f5c44499f1/result.json,ff7ad71227576b9db9b0262a0697fb609c0647ec1ce16f0e9e87d3a1cfcfb629,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-cz-paper_squared/seed-31/20260728T120202.831674Z-f5c44499f1/config.json,9eb40b029c91bfe0272651aa80906790ac3340868857dde951c5e53ceed24e01,optimizer,2,2,y,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1428,53,0.3720172224716232,0.77,0.7305,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-cz-paper_squared/seed-31/20260728T120202.831674Z-f5c44499f1/checkpoint.npz,1c6a07e60131ec4f63dfbd36a2edc2d0d197a17722e4c5b532c49dbe23c783a3,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-cz-paper_squared/seed-31/20260728T120202.831674Z-f5c44499f1/initial_checkpoint.npz,0124664aa48f6f1df80aa7451b562989ac450a5f2c762722efef9a46868c26c7,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m2,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M2,2q-l2-cz-paper_squared,32,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-cz-paper_squared/seed-32/20260728T120213.203134Z-b5e1b1d505/result.json,118a4d0f171c61995bb6d6dd7155d5ff1d6aaba5147686b3350d8f7edb70e855,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-cz-paper_squared/seed-32/20260728T120213.203134Z-b5e1b1d505/config.json,6bc0c4e54c150dc4ca271672a9de34166330b94888922cf5fc5b875d6b264008,optimizer,2,2,y,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1281,42,0.29037128530051004,0.77,0.74575,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-cz-paper_squared/seed-32/20260728T120213.203134Z-b5e1b1d505/checkpoint.npz,c291f1253125b7e29edaac2b2a904ed2414d082d2a2192a40f5a6b2f6717ec99,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-cz-paper_squared/seed-32/20260728T120213.203134Z-b5e1b1d505/initial_checkpoint.npz,747be65f320aee3cbf5e2153b00b4385c26073b485995cebccdddc19dbce59c2,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m2,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M2,2q-l2-cz-paper_squared,33,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-cz-paper_squared/seed-33/20260728T120223.517422Z-bd5f8067ad/result.json,b012980729a986eeaef59d819ae338a4f08d695711b04dea4c46c84c3e672f9d,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-cz-paper_squared/seed-33/20260728T120223.517422Z-bd5f8067ad/config.json,2a0e31bdc3f6e8e47afaa4b6fda82c944f463d261127900286d2bada14f2609b,optimizer,2,2,y,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,252,11,0.4900000002245878,0.51,0.516,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-cz-paper_squared/seed-33/20260728T120223.517422Z-bd5f8067ad/checkpoint.npz,6fa2fd0b111a532953b1f1a5c02d11ff7d70d27b2e6a4a04cc0231ea996181fc,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-cz-paper_squared/seed-33/20260728T120223.517422Z-bd5f8067ad/initial_checkpoint.npz,2c4c93bfd65d4f810a9b293113249f29a3739af1afdd0df99a059ae2be3ac205,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m2,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M2,2q-l2-cz-paper_squared,34,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-cz-paper_squared/seed-34/20260728T120230.735096Z-5d7645eed0/result.json,a1d118e26208567cb238f2118c2e9afb1ab3c0711359b53d0677b2edd3e6b65f,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-cz-paper_squared/seed-34/20260728T120230.735096Z-5d7645eed0/config.json,40752937bac2fcc3f7e20d2d7a09f26e1549d49ccea74870777b9461eef1d1a7,optimizer,2,2,y,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,357,15,0.49000000412791955,0.51,0.516,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-cz-paper_squared/seed-34/20260728T120230.735096Z-5d7645eed0/checkpoint.npz,139e01a0a4c61c56f075c1801c7408690902fbbc8a23b4b4501bb4dfc7388088,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-cz-paper_squared/seed-34/20260728T120230.735096Z-5d7645eed0/initial_checkpoint.npz,028147ed9911949dbb2901bdee8c75833acbecdf4b70093fbf5c3df6962cb6af,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m2,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M2,2q-l2-separable-paper_squared,30,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-separable-paper_squared/seed-30/20260728T120156.860028Z-a4f1c77e8e/result.json,9cb4b44e1a5adb5e00bae89498ed291dc524238976781a340d3f45a3d39f5943,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-separable-paper_squared/seed-30/20260728T120156.860028Z-a4f1c77e8e/config.json,f23b56ee18b632bf2791689810c8e8dbfdc1c148441157a7cfbbb508d7d0f926,optimizer,2,2,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,273,11,0.49000000001700383,0.51,0.516,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-separable-paper_squared/seed-30/20260728T120156.860028Z-a4f1c77e8e/checkpoint.npz,e07553b7f3f984dcc2da03360cae9e167ddf096f95e752c52c54c246206f7ad6,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-separable-paper_squared/seed-30/20260728T120156.860028Z-a4f1c77e8e/initial_checkpoint.npz,96da851a5a661cd7885728a96ef2594fe944e6981e211940b75f663bde44a6e4,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m2,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M2,2q-l2-separable-paper_squared,31,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-separable-paper_squared/seed-31/20260728T120200.923610Z-742a59aac5/result.json,6102806f5ca50946da53174189a17811858912425f7a7c387a70e5beab165676,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-separable-paper_squared/seed-31/20260728T120200.923610Z-742a59aac5/config.json,7ea6814264a84f064d4e57a5378e8811e03f00cfc03929e110252502f5b34909,optimizer,2,2,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,315,12,0.4900000000641046,0.51,0.516,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-separable-paper_squared/seed-31/20260728T120200.923610Z-742a59aac5/checkpoint.npz,62a6831a7732086f82e75dc0a7094ed8755e62c0a76dbe15fdf40690c570db4c,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-separable-paper_squared/seed-31/20260728T120200.923610Z-742a59aac5/initial_checkpoint.npz,0124664aa48f6f1df80aa7451b562989ac450a5f2c762722efef9a46868c26c7,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m2,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
